dup_check,candidate_id,name_id,county_lvl_election_id,state_lvl_election_id,electionyear,electiondate,partycode,partyname,racecode,racename,racename_category,countycode,countyname,district_circuitnumber,group_seatnumber,precincts,cannamefirst,cannamemiddle,cannamelast,runningmate,canvotes,county_totalvotes,county_lvl_on_ballot_count,max_county_lvl_on_ballot_count,local_state_election,county_percent_canvotes,place,prev_winner4_partycode,prev_winner4_partyname,prev_winner4_canname,prev_winner4_same_party,geo_fips,avg_monthly_annual_value,q1_avg_monthly_value,q2_avg_monthly_value,q3_avg_monthly_value,q4_avg_monthly_value,population,gdp,Personal Income,Per Capita Personal Income,population2,Total Violent Crime,Violent Crime Rate Per 100k,Violent Crime Rate Change,first_primary_to,second_primary_to,General Election,is_democrat,is_republican,is_independent
1,7657,36620,7437,7437,2002.0,2002-11-05,DEM,Democrat,STR,State Representative,State Representative,DAD,Miami-Dade,108,0,72,Phillip,J.,Brutus,,20980,27459,1,1,Local Election,76.4,1,DEM,Democrat,Phillip J. Brutus,1,12086,5.13,5.53,5.0,5.2,4.77,2315747,88292591,67107084,28979,2312478.0,25612,1107.6,-2.4,29%,***,55%,1,0,0
1,7659,33006,7477,7477,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,DAD,Miami-Dade,119,0,56,Juan,C.,Zapata,,18699,25889,1,1,Local Election,72.23,1,DEM,Democrat,Cindy  Lerner,0,12086,5.13,5.53,5.0,5.2,4.77,2315747,88292591,67107084,28979,2312478.0,25612,1107.6,-2.4,29%,***,55%,0,1,0
1,7660,29120,7475,7475,2002.0,2002-11-05,DEM,Democrat,STR,State Representative,State Representative,DAD,Miami-Dade,118,0,64,Edward,B.,Bullard,,17800,23975,1,1,Local Election,74.24,1,DEM,Democrat,Edward B. Bullard,1,12086,5.13,5.53,5.0,5.2,4.77,2315747,88292591,67107084,28979,2312478.0,25612,1107.6,-2.4,29%,***,55%,1,0,0
1,7663,34445,7470,7470,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,DAD,Miami-Dade,116,0,31,Marcelo,,Llorente,,15543,24475,1,1,Local Election,63.51,1,DEM,Democrat,Annie  Betancourt,0,12086,5.13,5.53,5.0,5.2,4.77,2315747,88292591,67107084,28979,2312478.0,25612,1107.6,-2.4,29%,***,55%,0,1,0
1,7669,33423,7492,7492,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,DAD,Miami-Dade,120,0,32,Ken,,Sorensen,,7023,10523,2,2,Local Election,66.74,1,DEM,Democrat,Ron  Herron,0,12086,5.13,5.53,5.0,5.2,4.77,2315747,88292591,67107084,28979,2312478.0,25612,1107.6,-2.4,29%,***,55%,0,1,0
1,7687,33423,7495,7492,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,MON,Monroe,120,0,33,Ken,,Sorensen,,15032,25293,2,2,Local Election,59.43,1,REP,Republican,Ken  Sorensen,1,12087,4.01,4.37,4.0,3.97,3.7,78755,2804370,3223043,40925,81140.0,451,555.8,-11.1,29%,***,55%,0,1,0
1,7690,22518,7488,7480,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,NAS,Nassau,12,0,23,Aaron,,Bean,,17382,19884,6,6,Local Election,87.42,1,REP,Republican,Aaron  Bean,1,12089,4.99,5.3,5.0,4.9,4.77,60816,1345696,2028444,33354,61094.0,761,1245.6,0.0,29%,***,55%,0,1,0
1,7693,28758,7672,7668,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,OKA,Okaloosa,5,0,23,Don,,Brown,,10369,12253,5,5,Local Election,84.62,1,REP,Republican,Donald  Brown,1,12091,4.38,5.03,4.2,4.17,4.13,176257,6425791,5586991,31698,176971.0,563,318.1,-0.9,29%,***,55%,0,1,0
1,7700,29670,7809,7809,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,OKE,Okeechobee,79,0,13,Frank,,Attkisson,,4153,6034,4,4,Local Election,68.83,1,REP,Republican,Frank  Attkisson,1,12093,7.03,6.3,6.07,8.7,7.07,36776,637777,704460,19155,36551.0,243,664.8,-1.1,29%,***,55%,0,1,0
1,7702,23560,7616,7616,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,ORA,Orange,40,0,48,Andy,,Gardiner,,29370,38158,1,1,Local Election,76.97,1,REP,Republican,Andy  Gardiner,1,12095,5.83,6.37,5.9,5.7,5.33,955136,48081612,25989643,27210,955865.0,9519,995.9,-5.2,29%,***,55%,0,1,0
1,7703,32115,7598,7598,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,ORA,Orange,35,0,48,Jim,,Kallinger,,23617,37465,1,1,Local Election,63.04,1,REP,Republican,Jim  Kallinger,1,12095,5.83,6.37,5.9,5.7,5.33,955136,48081612,25989643,27210,955865.0,9519,995.9,-5.2,29%,***,55%,0,1,0
1,7704,29759,7607,7607,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,ORA,Orange,38,0,46,Fred,,Brummer,,22896,36368,1,1,Local Election,62.96,1,REP,Republican,Frederick C. Brummer,1,12095,5.83,6.37,5.9,5.7,5.33,955136,48081612,25989643,27210,955865.0,9519,995.9,-5.2,29%,***,55%,0,1,0
1,7705,25788,7609,7609,2002.0,2002-11-05,DEM,Democrat,STR,State Representative,State Representative,ORA,Orange,39,0,31,Bruce,,Antone,,18765,24911,1,1,Local Election,75.33,1,DEM,Democrat,Gary  Siplin,1,12095,5.83,6.37,5.9,5.7,5.33,955136,48081612,25989643,27210,955865.0,9519,995.9,-5.2,29%,***,55%,1,0,0
1,7706,37005,7620,7618,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,ORA,Orange,41,0,23,Randy,,Johnson,,17675,21962,3,3,Local Election,80.48,1,REP,Republican,Randy  Johnson,1,12095,5.83,6.37,5.9,5.7,5.33,955136,48081612,25989643,27210,955865.0,9519,995.9,-5.2,29%,***,55%,0,1,0
1,7709,38965,7600,7600,2002.0,2002-11-05,DEM,Democrat,STR,State Representative,State Representative,ORA,Orange,36,0,43,Sheri,,McInvale,,13196,26363,1,1,Local Election,50.06,1,REP,Republican,Allen  Trovillion,0,12095,5.83,6.37,5.9,5.7,5.33,955136,48081612,25989643,27210,955865.0,9519,995.9,-5.2,29%,***,55%,1,0,0
1,7715,38716,7588,7588,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,ORA,Orange,33,0,10,Sandra,'Sandy',Adams,,6121,7767,3,3,Local Election,78.81,1,REP,Republican,Tom  Feeney,1,12095,5.83,6.37,5.9,5.7,5.33,955136,48081612,25989643,27210,955865.0,9519,995.9,-5.2,29%,***,55%,0,1,0
1,7716,25349,7585,7582,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,ORA,Orange,32,0,12,Bob,,Allen,,4949,8224,2,2,Local Election,60.18,1,REP,Republican,Bob  Allen,1,12095,5.83,6.37,5.9,5.7,5.33,955136,48081612,25989643,27210,955865.0,9519,995.9,-5.2,29%,***,55%,0,1,0
1,7718,28178,7603,7603,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,ORA,Orange,37,0,6,David,,Simmons,,3534,4370,2,2,Local Election,80.87,1,REP,Republican,David  Simmons,1,12095,5.83,6.37,5.9,5.7,5.33,955136,48081612,25989643,27210,955865.0,9519,995.9,-5.2,29%,***,55%,0,1,0
1,7724,28424,7594,7594,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,ORA,Orange,34,0,2,David,J.,Mealor,,346,481,2,2,Local Election,71.93,1,REP,Republican,David J. Mealor,1,12095,5.83,6.37,5.9,5.7,5.33,955136,48081612,25989643,27210,955865.0,9519,995.9,-5.2,29%,***,55%,0,1,0
1,7729,29670,7813,7809,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,OSC,Osceola,79,0,54,Frank,,Attkisson,,20395,26240,4,4,Local Election,77.72,1,DEM,Democrat,Donna  Hart,0,12097,6.02,6.73,5.83,5.73,5.77,190844,4487619,4189999,21955,193355.0,1074,555.5,-4.2,29%,***,55%,0,1,0
1,7730,37005,7622,7618,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,OSC,Osceola,41,0,24,Randy,,Johnson,,7585,10178,3,3,Local Election,74.52,1,REP,Republican,Randy  Johnson,1,12097,6.02,6.73,5.83,5.73,5.77,190844,4487619,4189999,21955,193355.0,1074,555.5,-4.2,29%,***,55%,0,1,0
1,7736,22543,7832,7829,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,PAL,Palm Beach,87,0,81,Adam,,Hasner,,22661,40831,2,2,Local Election,55.5,1,REP,Republican,William 'Bill'  Andrews,1,12099,6.33,6.27,6.23,6.83,5.97,1191340,44056289,53848794,45200,1183197.0,8653,731.3,1.2,29%,***,55%,0,1,0
1,7737,38961,7827,7827,2002.0,2002-11-05,DEM,Democrat,STR,State Representative,State Representative,PAL,Palm Beach,85,0,81,Shelley,,Vana,,21693,42779,1,1,Local Election,50.71,1,DEM,Democrat,Lois J. Frankel,1,12099,6.33,6.27,6.23,6.83,5.97,1191340,44056289,53848794,45200,1183197.0,8653,731.3,1.2,29%,***,55%,1,0,0
1,7740,34866,7835,7835,2002.0,2002-11-05,DEM,Democrat,STR,State Representative,State Representative,PAL,Palm Beach,89,0,73,Mary,,Brandenburg,,16495,27493,1,1,Local Election,60.0,1,DEM,Democrat,Irving  Slosberg,1,12099,6.33,6.27,6.23,6.83,5.97,1191340,44056289,53848794,45200,1183197.0,8653,731.3,1.2,29%,***,55%,1,0,0
1,7743,27383,7848,7846,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,PAL,Palm Beach,91,0,4,Connie,,Mack,,2392,3025,2,2,Local Election,79.07,1,REP,Republican,Connie  Mack,1,12099,6.33,6.27,6.23,6.83,5.97,1191340,44056289,53848794,45200,1183197.0,8653,731.3,1.2,29%,***,55%,0,1,0
1,7747,30630,7654,7654,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,PAS,Pasco,46,0,61,Heather,,Fiorentino,,28409,46669,1,1,Local Election,60.87,1,REP,Republican,Heather  Fiorentino,1,12101,6.13,6.27,6.23,6.2,5.83,369665,5585180,9201525,24892,361468.0,1661,459.5,-7.7,29%,***,55%,0,1,0
1,7748,33332,7719,7716,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,PAS,Pasco,61,0,65,Ken,,Littlefield,,26889,45867,2,2,Local Election,58.62,1,REP,Republican,Ken  Littlefield,1,12101,6.13,6.27,6.23,6.2,5.83,369665,5585180,9201525,24892,361468.0,1661,459.5,-7.7,29%,***,55%,0,1,0
1,7751,40075,7648,7648,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,PAS,Pasco,45,0,35,Tom,,Anderson,,16651,28823,2,2,Local Election,57.77,1,REP,Republican,Mike  Fasano,1,12101,6.13,6.27,6.23,6.2,5.83,369665,5585180,9201525,24892,361468.0,1661,459.5,-7.7,29%,***,55%,0,1,0
1,7757,28006,7642,7639,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,PAS,Pasco,44,0,6,Dave,,Russell,,745,1257,3,3,Local Election,59.27,1,REP,Republican,Dave  Russell,1,12101,6.13,6.27,6.23,6.2,5.83,369665,5585180,9201525,24892,361468.0,1661,459.5,-7.7,29%,***,55%,0,1,0
1,7761,30454,7662,7660,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,PIN,Pinellas,48,0,48,Gus,Michael,Bilirakis,,41280,48417,2,2,Local Election,85.26,1,REP,Republican,Gus Michael Bilirakis,1,12103,5.78,6.03,5.77,5.73,5.6,925102,31882178,30928793,33433,933994.0,7442,796.8,-0.9,29%,***,55%,0,1,0
1,7763,34057,7681,7681,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,PIN,Pinellas,51,0,52,Leslie,,Waters,,29428,48746,1,1,Local Election,60.37,1,REP,Republican,Leslie  Waters,1,12103,5.78,6.03,5.77,5.73,5.6,925102,31882178,30928793,33433,933994.0,7442,796.8,-0.9,29%,***,55%,0,1,0
1,7764,33540,7678,7678,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,PIN,Pinellas,50,0,54,Kim,,Berfield,,28320,44355,1,1,Local Election,63.85,1,REP,Republican,Kim  Berfield,1,12103,5.78,6.03,5.77,5.73,5.6,925102,31882178,30928793,33433,933994.0,7442,796.8,-0.9,29%,***,55%,0,1,0
1,7765,29684,7683,7683,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,PIN,Pinellas,52,0,55,Frank,,Farkas,,23518,44659,1,1,Local Election,52.66,1,REP,Republican,Frank  Farkas,1,12103,5.78,6.03,5.77,5.73,5.6,925102,31882178,30928793,33433,933994.0,7442,796.8,-0.9,29%,***,55%,0,1,0
1,7766,27019,7686,7686,2002.0,2002-11-05,DEM,Democrat,STR,State Representative,State Representative,PIN,Pinellas,53,0,55,Charlie,,Justice,,19915,37606,1,1,Local Election,52.96,1,DEM,Democrat,Charlie  Justice,1,12103,5.78,6.03,5.77,5.73,5.6,925102,31882178,30928793,33433,933994.0,7442,796.8,-0.9,29%,***,55%,1,0,0
1,7782,34861,7728,7728,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,POL,Polk,65,0,48,Marty,,Bowen,,27514,37073,1,1,Local Election,74.22,1,REP,Republican,Marty  Bowen,1,12105,5.93,5.73,5.7,6.7,5.6,501469,13665251,12928993,25782,502385.0,2714,540.2,-1.4,29%,***,55%,0,1,0
1,7783,32713,7726,7726,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,POL,Polk,64,0,40,John,,Stargel,,26493,35371,1,1,Local Election,74.9,1,REP,Republican,Paula  Dockery,1,12105,5.93,5.73,5.7,6.7,5.6,501469,13665251,12928993,25782,502385.0,2714,540.2,-1.4,29%,***,55%,0,1,0
1,7784,28604,7724,7722,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,POL,Polk,63,0,35,Dennis,A,Ross,,23796,30735,2,2,Local Election,77.42,1,REP,Republican,Dennis A. Ross,1,12105,5.93,5.73,5.7,6.7,5.6,501469,13665251,12928993,25782,502385.0,2714,540.2,-1.4,29%,***,55%,0,1,0
1,7785,24237,7734,7730,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,POL,Polk,66,0,43,Baxter,,Troutman,,21526,21548,3,3,Local Election,99.9,1,REP,Republican,J D  Alexander,1,12105,5.93,5.73,5.7,6.7,5.6,501469,13665251,12928993,25782,502385.0,2714,540.2,-1.4,29%,***,55%,0,1,0
1,7792,32442,7538,7526,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,PUT,Putnam,21,0,55,Joe,H.,Pickens,,14212,21900,6,6,Local Election,64.89,1,DEM,Democrat,Skeet  Alford,0,12107,6.74,6.87,7.27,6.97,5.87,71386,1673118,1522560,21329,71329.0,826,1158.0,-5.3,29%,***,55%,0,1,0
1,7801,35676,7775,7775,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,SAR,Sarasota,70,0,68,Nancy,C.,Detert,,48211,59037,1,1,Local Election,81.66,1,REP,Republican,Nancy C. Detert,1,12115,4.99,5.13,5.0,5.17,4.67,340590,10408286,13464361,39532,334616.0,1459,436.0,-9.8,29%,***,55%,0,1,0
1,7802,28903,7754,7751,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,SAR,Sarasota,69,0,58,Donna,,Clarke,,25547,45126,2,2,Local Election,56.61,1,REP,Republican,Donna (Azar)  Clarke,1,12115,4.99,5.13,5.0,5.17,4.67,340590,10408286,13464361,39532,334616.0,1459,436.0,-9.8,29%,***,55%,0,1,0
1,7812,28178,7605,7603,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,SEM,Seminole,37,0,38,David,,Simmons,,28093,37250,2,2,Local Election,75.42,1,REP,Republican,David  Simmons,1,12117,5.67,6.07,5.87,5.57,5.17,382846,11088413,12490158,32624,387626.0,1704,439.6,-21.6,29%,***,55%,0,1,0
1,7813,28424,7596,7594,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,SEM,Seminole,34,0,45,David,J.,Mealor,,28063,37031,2,2,Local Election,75.78,1,REP,Republican,David J. Mealor,1,12117,5.67,6.07,5.87,5.57,5.17,382846,11088413,12490158,32624,387626.0,1704,439.6,-21.6,29%,***,55%,0,1,0
1,7814,38716,7590,7588,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,SEM,Seminole,33,0,34,Sandra,'Sandy',Adams,,24315,30877,3,3,Local Election,78.75,1,REP,Republican,Tom  Feeney,1,12117,5.67,6.07,5.87,5.57,5.17,382846,11088413,12490158,32624,387626.0,1704,439.6,-21.6,29%,***,55%,0,1,0
1,7818,28984,7524,7520,2002.0,2002-11-05,DEM,Democrat,STR,State Representative,State Representative,STJ,St. Johns,20,0,36,Doug,,Wiles,,20447,24937,3,3,Local Election,81.99,1,DEM,Democrat,Doug  Wiles,1,12109,4.56,4.93,4.57,4.5,4.23,135770,3213767,5341488,39342,133953.0,162,120.9,-73.1,29%,***,55%,1,0,0
1,7819,28788,7510,7508,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,STJ,St. Johns,18,0,19,Don,,Davis,,14094,16503,2,2,Local Election,85.4,1,REP,Republican,Don  Davis,1,12109,4.56,4.93,4.57,4.5,4.23,135770,3213767,5341488,39342,133953.0,162,120.9,-73.1,29%,***,55%,0,1,0
1,7824,29992,7825,7823,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,STL,St. Lucie,81,0,36,Gayle,,Harrell,,25005,34739,2,2,Local Election,71.98,1,REP,Republican,Gayle  Harrell,1,12111,7.4,6.63,6.8,9.1,7.07,205796,4314740,5028792,24436,203360.0,1369,673.2,-7.5,29%,***,55%,0,1,0
1,7825,39009,7821,7817,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,STL,St. Lucie,80,0,25,Stan,,Mayfield,,13576,17993,3,3,Local Election,75.45,1,REP,Republican,Stan  Mayfield,1,12111,7.4,6.63,6.8,9.1,7.07,205796,4314740,5028792,24436,203360.0,1369,673.2,-7.5,29%,***,55%,0,1,0
1,7828,30959,7628,7624,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,SUM,Sumter,42,0,32,Hugh,H,Gibson,,14670,17819,3,3,Local Election,82.33,1,REP,Republican,Hugh  Gibson,1,12119,6.0,6.47,5.97,5.97,5.6,59539,771427,1077076,18090,61348.0,249,405.9,-5.3,29%,***,55%,0,1,0
1,7830,28006,7645,7639,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,SUM,Sumter,44,0,8,Dave,,Russell,,1578,2826,3,3,Local Election,55.84,1,REP,Republican,Dave  Russell,1,12119,6.0,6.47,5.97,5.97,5.6,59539,771427,1077076,18090,61348.0,249,405.9,-5.3,29%,***,55%,0,1,0
1,7833,29018,7451,7441,2002.0,2002-11-05,DEM,Democrat,STR,State Representative,State Representative,SUW,Suwannee,11,0,17,Dwight,,Stansel,,9148,10572,6,6,Local Election,86.53,1,DEM,Democrat,Dwight  Stansel,1,12121,5.18,5.43,5.1,5.27,4.9,36186,683096,751078,20756,35727.0,231,646.6,9.9,29%,***,55%,1,0,0
1,7835,41023,7418,7402,2002.0,2002-11-05,DEM,Democrat,STR,State Representative,State Representative,TAY,Taylor,10,0,14,Will,S.,Kendrick,,5125,5701,10,10,Local Election,89.9,1,DEM,Democrat,Will S. Kendrick,1,12123,6.78,7.23,6.83,6.73,6.33,19465,503271,441495,22681,19800.0,160,808.1,16.0,29%,***,55%,1,0,0
1,7837,22518,7490,7480,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,UNI,Union,12,0,12,Aaron,,Bean,,2496,3128,6,6,Local Election,79.8,1,DEM,Democrat,Bobby  Hart,0,12125,3.9,4.07,3.87,3.93,3.73,13662,235953,201364,14739,13794.0,56,406.0,-10.0,29%,***,55%,0,1,0
1,7839,39529,7565,7565,2002.0,2002-11-05,DEM,Democrat,STR,State Representative,State Representative,VOL,Volusia,28,0,61,Suzanne,M.,Kosmas,,29062,53294,1,1,Local Election,54.53,1,DEM,Democrat,Suzanne M. Kosmas,1,12127,5.69,5.97,5.73,5.67,5.4,458248,9957989,12065088,26329,459661.0,2886,627.9,-6.9,29%,***,55%,1,0,0
1,7840,36157,7562,7559,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,VOL,Volusia,26,0,61,Pat,,Patterson,,27091,52632,2,2,Local Election,51.47,1,DEM,Democrat,Joyce  Cusack,0,12127,5.69,5.97,5.73,5.67,5.4,458248,9957989,12065088,26329,459661.0,2886,627.9,-6.9,29%,***,55%,0,1,0
1,7843,38716,7592,7588,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,VOL,Volusia,33,0,5,Sandra,'Sandy',Adams,,2017,2691,3,3,Local Election,74.95,1,REP,Republican,Tom  Feeney,1,12127,5.69,5.97,5.73,5.67,5.4,458248,9957989,12065088,26329,459661.0,2886,627.9,-6.9,29%,***,55%,0,1,0
1,7852,41023,7420,7402,2002.0,2002-11-05,DEM,Democrat,STR,State Representative,State Representative,WAK,Wakulla,10,0,7,Will,S.,Kendrick,,1643,1857,10,10,Local Election,88.48,1,DEM,Democrat,Will S. Kendrick,1,12129,4.38,4.53,4.47,4.33,4.17,24458,390997,592761,24236,24217.0,147,607.0,-6.8,29%,***,55%,1,0,0
1,7854,28758,7674,7668,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,WAL,Walton,5,0,29,Don,,Brown,,7576,9442,5,5,Local Election,80.24,1,REP,Republican,Donald  Brown,1,12131,4.62,5.47,4.37,4.27,4.37,43935,1053456,1023319,23292,45521.0,255,560.2,36.2,29%,***,55%,0,1,0
1,7855,24644,7773,7757,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,WAL,Walton,7,0,3,Bev,,Kilmer,,4320,5589,9,9,Local Election,77.29,1,REP,Republican,Bev  Kilmer,1,12131,4.62,5.47,4.37,4.27,4.37,43935,1053456,1023319,23292,45521.0,255,560.2,36.2,29%,***,55%,0,1,0
1,7858,28758,7676,7668,2002.0,2002-11-05,REP,Republican,STR,State Representative,State Representative,WAS,Washington,5,0,20,Don,,Brown,,5292,6355,5,5,Local Election,83.27,1,REP,Republican,Donald  Brown,1,12133,6.28,6.87,6.07,6.03,6.17,21287,345956,423459,19893,21649.0,20,92.4,-20.8,29%,***,55%,0,1,0
1,7880,35310,7860,7860,2002.0,2002-11-05,REP,Republican,STS,State Senator,State Senator,CIT,Citrus,11,0,6,Mike,,Fasano,,2553,4226,4,4,Local Election,60.41,1,DEM,Democrat,Leslie  Scales,0,12017,6.83,7.33,6.8,6.77,6.4,123491,2748477,2918675,23635,123008.0,365,296.7,13.5,29%,***,55%,0,1,0
1,7908,37423,7938,7928,2002.0,2002-11-05,DEM,Democrat,STS,State Senator,State Senator,JEF,Jefferson,3,0,7,Richard,,Mitchell,,1314,1903,13,13,Local Election,69.05,1,DEM,Democrat,Alfred 'Al' Lawson,1,12065,4.68,4.53,4.33,5.0,4.87,13316,179999,350085,26291,13261.0,84,633.4,-19.8,29%,***,55%,1,0,0
1,7918,37423,7942,7928,2002.0,2002-11-05,DEM,Democrat,STS,State Senator,State Senator,LEO,Leon,3,0,20,Richard,,Mitchell,,11253,16863,13,13,Local Election,66.73,1,DEM,Democrat,Alfred 'Al' Lawson,1,12073,4.46,4.33,4.63,4.7,4.17,245404,9554645,7311698,29795,248039.0,2044,824.1,-14.9,29%,***,55%,1,0,0
1,7922,37423,7946,7928,2002.0,2002-11-05,DEM,Democrat,STS,State Senator,State Senator,MAD,Madison,3,0,4,Richard,,Mitchell,,382,613,13,13,Local Election,62.32,1,DEM,Democrat,Alfred 'Al' Lawson,1,12079,5.33,5.6,5.4,5.23,5.1,18707,304200,351316,18780,18932.0,105,554.6,-15.0,29%,***,55%,1,0,0
1,7924,35294,7896,7890,2002.0,2002-11-05,REP,Republican,STS,State Senator,State Senator,MAN,Manatee,21,0,124,Mike,,Bennett,,58808,89597,5,5,Local Election,65.64,1,DEM,Democrat,Lesley 'Les' Miller,0,12081,5.18,5.17,5.07,5.5,4.97,279950,7856395,8635771,30848,282430.0,2306,816.5,-3.6,29%,***,55%,0,1,0
1,7936,33650,7974,7968,2002.0,2002-11-05,DEM,Democrat,STS,State Senator,State Senator,DAD,Miami-Dade,39,0,138,Larcenia,J.,Bullard,,34009,44057,5,5,Local Election,77.19,1,REP,Republican,"Rodolfo 'Rudy' Garcia, Jr.",0,12086,5.13,5.53,5.0,5.2,4.77,2315747,88292591,67107084,28979,2312478.0,25612,1107.6,-2.4,29%,***,55%,1,0,0
1,7960,27966,7922,7916,2002.0,2002-11-05,DEM,Democrat,STS,State Senator,State Senator,PAL,Palm Beach,27,0,132,Dave,,Aronberg,,48431,70460,4,4,Local Election,68.74,1,REP,Republican,Ken  Pruitt,0,12099,6.33,6.27,6.23,6.83,5.97,1191340,44056289,53848794,45200,1183197.0,8653,731.3,1.2,29%,***,55%,1,0,0
1,8008,23081,8076,8076,2002.0,2002-11-05,DEM,Democrat,USR,United States Representative,United States Representative,BAY,Bay,2,0,55,Allen,,Boyd,,26617,48032,16,16,Local Election,55.42,1,DEM,Democrat,Allen  Boyd,1,12005,5.87,6.87,5.37,5.1,6.13,152741,4749763,4239096,27753,152186.0,1135,745.8,12.6,29%,***,55%,1,0,0
1,8010,27324,8232,8230,2002.0,2002-11-05,REP,Republican,USR,United States Representative,United States Representative,BRA,Bradford,6,0,21,Clifford (Cliff),B.,Stearns,,4861,7574,8,8,Local Election,64.18,1,REP,Republican,Clifford (Cliff) B. Stearns,1,12007,4.48,4.67,4.4,4.5,4.33,26306,428196,532149,20229,26517.0,130,490.3,-10.6,29%,***,55%,0,1,0
1,8012,28020,8034,8034,2002.0,2002-11-05,REP,Republican,USR,United States Representative,United States Representative,BRE,Brevard,15,0,157,Dave,,Weldon,,89172,142219,4,4,Local Election,62.7,1,REP,Republican,Dave  Weldon,1,12009,5.85,6.1,5.87,5.83,5.6,495425,13842274,14273399,28810,494102.0,3938,797.0,8.6,29%,***,55%,0,1,0
1,8017,22863,8116,8116,2002.0,2002-11-05,DEM,Democrat,USR,United States Representative,United States Representative,BRO,Broward,23,0,165,Alcee,L.,Hastings,,56074,70047,5,5,Local Election,80.05,1,DEM,Democrat,Alcee L. Hastings,1,12011,6.03,6.3,6.07,6.03,5.7,1690118,57770751,55539147,32861,1669153.0,8962,536.9,-8.7,29%,***,55%,1,0,0
